document,label
영화제를 위해 힘 쓰신 모든 분들께 감사드립니다 :),1
네 그래야죠 뭐라하든 신경쓰실거없습니다 지금까지해온것처럼만 잘준비해주세요!!힘내세요 특검!!,1
조그만 수첩에 전화번호 빼곡히 적어 가지고 다니던 생각이 나는구나.,1
형 근데 홈런송구는 잊혀지지가 않네 ㅋㅋ,1
그래두 일본시민인데 우리나라 편들어주는거 고맙다. 당연한거지만,1
인상깊은 글이네요!,1
마마무 왜케 좋지?ㅠ,1
횃불 완전 멋있었다 장관이었음 ㅋㅋ,1
오바마 참 인간적인 대통령 이었다.,1
원더걸스 1위 축하합니다 ♡♡♡,1
역시 방위산업도 삼숭!!!,1
대상 그 이상의 의미를 지닌 사람,1
오랜만에 듣는 아름다운 소식이군요,1
이가혁기자님 감사해요,1
기술자분들 감사합니다,1
9위할줄알았는데 7위해서 너무 감격해서 울엇나봐여 ㅠㅠㅠㅠㅠ,1
고공폭격기 클로제형님 그동안 수고하셨습니다,1
"와, 대단한 사람이다...",1
소문난 잔치는 진수성찬 이었다,1
우리 삼둥이 너무 보고싶었엉~ ㅠㅠ,1
자랑하셔도 될정도의 휼륭한일을 하신겁니다,1
하킬오닐과 주리핀조합ㄷㄷㄷㄷㄷㄷㄷㄷㄷㄷ ㄷㄷㄷㄷㄷㄷㄷ,1
꽤 마이 큿네 ㅎㅎ,1
부럽네요 저 성숙한 국민성이,1
미사는 정말 최고~~~아직도 눈의 꽃나오면 가슴이 넘 시려온다,1
멋진 장면이었다ㆍㆍ그래도 키스장인은 서인국임ㆍ,1
류준열 기대기대 선배들과 아우라 멋짐!,1
감사..죄송..너무겸손하시네요ㅋㅋ,1
오~ 김동률 마음 씀씀. 선배가 먼저 게스트해주겠다고,1
빤형 혜자 계약 인정합니다,1
레스터시절에는 이랬지 재미있었지 레강딱,1
이런거보면 카노가 진짜 대단한거임 같은 도미니칸인데,1
공주가 직접 총을 들고 자신의 몸과 반군을 보호하는 모습이 그때 얼마나 멋있었는지…,1
알파고를 이긴 유일한 인간 이세돌 역사에 남길~,1
이 형 솔직히 멋짐 !,1
누구생각인동 칭찬받아 마땅하네요~good!,1
정말 감동적이고 눈물이나네요,1
에르도안 술탄 위엄 보소,1
노래해줘서 고마워요 감동이네요,1
완전부담스러웠을텐데 연기도너무잘하고 너무너무이뻐요 완전기대됩니당,1
배우인생작은 아닐수도 있겠지만 진짜 내인생작 될각이네요,1
부모님을 어느정도라도 이해하고 존중하는 마음을 갖을 수 있다는것 자체가 큰 행운입니다.,1
용감한시민상 솔선수범상줘야지,1
"PD사람 엄청 좋은거같으다, 뮤비촬영때도그렇고 방송잘되는데는 이유가있다만은 오늘도 넘 감동이네",1
진짜 이쁜건 국내원탑이다 ㄷㄷ 개이쁘네,1
역시 우리나라것이 더 멋지다,1
진짜 너무 멋지심ㅋㅋ,1
6000억 형님 장훈이형 멋져요,1
특검 잘한다!,1
웃다 웃다 눈물흘렸네요...,1
힘든시기에 마음 따뜻한 드라마 보기좋았어요.다음에도 부탁드려요,1
진정 용기있는 투사십니다.,1
"깨끗해지고 정상이 정상인, 국민이 주인공이 되어가는 이 나라가 자랑스럽습니다.",1
승패와 상관없이 박수!,1
인정!!!!!!!!,1
이제 한곡이라도 나오는것 만으로 땡큐♡,1
오늘 드디어 태극기가 좃불을 눌렀다!!!!!!~~~~~,1
연애시대 유은호 역할이 최고예요 !!!,1
묘한 매력있어요!!!,1
감동입니다. 마음이 훈훈하네요^^,1
끼야 진심 저게 감독이지.,1
김훈 선생의 세련된 문체에 존경을 표합니다.,1
"이정도로 파혜쳐도 부패가 역대 대통령중 최고 깨끗한 편이네. . 언론의 지나친 개입.판단.선동이 더 큰 문제~~~""",1
2000년전이면 고구려 광개토왕 이후인데 그럼 만주의 대부분은 당연히 대한민국땅,1
오늘이 마지막인데도 속도없이 좋구나,1
연기잘하시드라구여.ㅈ,1
김종민 상받는데 짠하다,1
박보검벌써보고싶네 ~~~~,1
이쁘고 노래 잘하니 반하나 안반하나,1
장현승 스트릿느낌의 무대 잘해줬어요 둘다 열심히 활동하세요,1
머든지 결말이 좋아야하지만 도깨비는 그러기엔 엔딩전까지의 매 화들의 스토리들이 너무 말도안될정도로 작가의 뛰어난 창의력이 매번 돋보였다.,1
아무리봐도 퍼기가 명장인듯 ㄷㄷ,1
멋있어 외모도 액션도 거기에 연기까지 엄지척,1
아이유보다 훨 이쁜데,1
자. 이제 한국을부탁합니다,1
김소연 연기 너무 잘함,1
진정한 희극인 이십니다,1
솔직하게 정정해주고 예쁘다,1
야 김혜수.이재훈 .여기에 김희원등 조연들도대박 지디는무도씩스맨이니새로울것도 진짜영화다.,1
한국에도 있으면 좋겠다,1
정말 아름다운 동행이네여~~,1
시그널 진짜 인생드라마...,1
단역배우들 연기력도 넘사벽,1
오바마 진짜 대단한 사람,1
신뢰의 이름 설민석 선생입니다,1
특검화이팅!!!응원하고있습니다,1
멋있다 진짜,1
이런 뉴스 보면 제마음 한구석이 아려오네요 국민들의 정의로움에 감사드립니다,1
축하드립니다 룡따궈~,1
진화라는 과학을 아주 재밌고 쉽게 표현해주셨네요!,1
이준기 진짜 연기넘잘함 재밌는데 언제나본방사수,1
올레~~지창욱 너므조아 헤헤 창욱씨~~잉 ㅋ,1
진짜 자기꿈을향해서 맨몸으로 부딪히는게 진짜 멋있다,1
고마웠고수고했어요,1
졸리같은 외모는 진짜 배우 역사상 전무후무 할거 같다.,1
빅뱅은 왜 인기가 있을까 각자 취향 이란게 있으니~ 보검왕세자도 빅뱅을 좋아하는구나 하긴 한복을 입고서 광화문에서 춤추는거 보면 좀 춤을 추는거 같다,1
소중한 산물을 구한 사람이야말로 노벨상 받아야 한다고 생각 하네요,1
촛불이 해냈다!,1
불의를보고 참지 못하는 좋은 분이시네,1
암튼 대단하다고 할 수 밖에...,1
우리나라 국민들 멋있다. 한동안 잊고 있었다. 역시 대한민국 만세,1
키스장인 두배우들이 열일했다,1
마땅히되어져야할순서였다!양심있는판사도있네!한줄기희망이생겼다!,1
내가 삼선짬뽕을 첨먹은지 15주년 되는 날^_^,1
정말 감동적이었어요ㅠㅠ갓예진 연기력도 외모도 짱!!,1
김동현 선수 아주 존경해~^^*,1
이렇게 한걸음씩 전진하다보면 인류가 가지고 있던 우주에도 다른 생명이 존재할까하는 의문이 풀리겠죠. 과학자 여러분 수고하셨습니다.,1
Jtbc 항상 최선을 다하는 모습 존경스럽습니다♡계속해서 응원하겠습니다!!!,1
대박!!! 응원합니다. 박영선의원님,1
이흉흉한 세상에 실낱같은 희망이 보이는것 같습니다,1
드디어 ㅠㅠㅠ,1
너무 잘 어울리네요 행복하게 사세요,1
바람출연때가멋졌지 ㅋㅋ,1
경수야 응원할게!!!!!!!,1
진짜 예쁘시다 딱 내스탈,1
고생하셨고 그동안의 노고에 감사드립니다,1
ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ한참기다렸어 준영아ㅠㅠㅠㅠㅠ보고싶었어 어서와ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,1
동성애자들 잡아준 저분은 분명 하느님께서 잘했다고 표창장 주실듯.,1
민주주의만세!,1
아닌것을 아니다라고 말하는 학생들이 있어서 대한민국의 미래가 밝습니다. 감사합니다.,1
빨리 괜찮아져야하는데 몬스터에서 연기 너무 좋아요~~~,1
ㄱㄱㅑ~축하축하해요~~예쁜사랑 하세요~너무 잘어울려요~,1
훈훈해 ㅠㅠㅠㅠ 나도 내년에 가는데...,1
이런 노래 다시 내줘서 감사합니다ㅠㅠ 노래 평생해주세요ㅠㅠ,1
리스펙.......,1
현빈 진짜 멋있음 ㅠㅠㅠㅠㅠ이 영화보고 한번 더 반함 ..,1
오~~~멋찌다!!용기에 박수를 보냅니다!,1
멋있다 시민들 더이상 우린 개돼지가 아니다,1
리스펙!!!!!!!,1
스토리도 재밌지만 비주얼이 화려해서 입벌리고 봄,1
보아 연기 진짜 잘한다고요ㅠㅠ,1
제가 본 웨딩드레스 중 가장 아름다웠습니다.,1
핵사이다~님 좀 짱인듯~^^,1
패션모델인줄..ㅎ 여튼 지지합니다!!,1
정말 태후에서 유시진 연기는 최고였다!!대상 축하합니다~~,1
진짜 연기 개잘해ㅋㅋㅋㅋㅋㅋㅋ,1
우리국민들아직죽지않았네요~!화이팅!!,1
멋있다!!!!!!!!,1
준청 눈싸움하는장면 둘의 연기너무좋았다,1
"노장의 투혼, 멋있다",1
민아때문에 2달동안 행복했어요,1
돌대가리 공무원들 징계를 내렸다는 점에선 우리나라보다 선진국같다.,1
대한민국인이여 함께입니다 감사합니다~~,1
아오~~ 멋있어~~~^^,1
일상에서 제일반갑고 고마운분들이구만,1
받을 자격있으시죠~낭만닥터 재밌습니다,1
이야 댓글 남녀비율이랑 나이대별로 나오네 크,1
크레옹팝 진짜 대단하다 ~&~?!,1
기희현 걸크 ㄷㄷㄷ 개멋지다 사이다,1
로즈 데뷔골 기억난다 아스널전 코너킥 상황에서 뒤로 흘러 나온 골을 논스톱 발리로 그냥ㅋㅋㅋ,1
정말 제목 그대로 아름다운 동행이네요~^^,1
오승환은 메이저리그 씹어먹는 ing,1
와 존예보소 ㄷㄷ,1
몰입도최고!! 배경음악도 짱!!,1
암울했던 나라가 희망의 나라로 ~~~,1
멋있다 저런게 국위선양이지 ㄹㅇ,1
너무이쁜가족이네,1
세영이 아역때부터 봤는데 참 잘컸어...,1
좋은 일 하시네요!세월호 진상규명될때까지저두 응원 합니다!,1
작가+감독+배우 다 열일ㅠㅠㅠㅠ,1
같이 티비보면 울 엄마 쟤는 어디가든 사랑 받겠다고 하시네 부모님 정말 잘키우신듯,1
다시 삼성으로 돌아오셨군요 투수들 지도 잘 부탁드립니다,1
행복한 여름이었습니다 감사합니다~^^,1
할수있다 할수있다 ㅎ,1
유스케...비와이 등장!!! ㅋ,1
혜리가 나온다니 그저 고마울뿐 ㅜㅜ,1
사진만 봐도 백인이 우월하고 진짜 미국 주인이 들어온것 같다.........,1
멋지네.. 진짜 감동,1
이것이 참 대한민국이다~! Go Korea ~~~!!!,1
루이야 내가 마이 보고시포 ㅠ,1
멋져요~~ 영화 꼭 볼게요,1
무한도전 최고 유느님최고 엑소최고 오늘너무재밌었어요!!!!!!! 대박,1
현빈의 액션은 대박이었다,1
뭉클하다...이런뉴스를 많이 보내주세요..,1
존경합니다. 말그대로 피나는 노력...ㅠ,1
이걸 발견한 한국일보 기자 대단하네요,1
대단한 분이시네요... 감사 드립니다,1
김숙 진짜 사람이 진국,1
나 댓글 천개 넘는거 다읽을꺼왜냐구 보검이가 댓글속에서도 나를 울려,1
역시 국내 최고는 다르다 !!,1
"대한민국 여성의 패기를 보여주시네요, 천 명의페미니스트들보다 훨씬 와 닿네요.",1
존경스럽습니다!,1
대박이당!!! 출연하면 무편집영상본 갖고싶당ㅠㅠ,1
오오~~바르샤가 좀 더 우승하겠는데~!!ㅋㅋㅋㅋ,1
보통 사기캐여야지 여운이 안가신다,1
그리고 감사합니다,1
저 배우들을 같은 드라마에서 보다니 대박!!,1
 기존의 기술에 충실하면서 혁신을 더해나가는 모습이 정말 대단하다.,1
와 그래도 스케일 ㅈㄴ크네..,1
소혜 화이팅!!,1
한국은 치킨장인이 넘쳐난다ㅋㅋ,1
떳떳하게 벗고 활동하면서 치료되는 과정도 같이 지켜보면 보는 사람들이 더 기뻐할것 같아요~~,1
인생의마지막에큰즐거움을안고가셨네요.,1
겁나 웃길듯 ㅋㅋㅋ,1
 대단하신분 임은 틀림없네요,1
광희 이곳저곳에서 열심이더라~기특~!!,1
 맨날 눈살 찌푸려지는 뉴스 읽다가 이런 뉴스보니 마음도 따뜻해집니다,1
한국 최고의 여장부이십니다,1
도날슨 야구감각 이종범 급이었다,1
인간비타민 보검이 ㅠㅠ,1
대단합니다 축하드려요,1
 김은숙 작가의 필력에 감탄뿐 ㅎㅎ,1
 개봉일에 봤는데 앞으로 1번 이상 다시 보러 갈거에요 !!!,1
뵨사마 ㄹㅇ 존멋 ㄷㄷ,1
7위ㄷㄷㄷㄷㄷㄷ 탈아시아급 김동현~,1
 경쟁할땐 경쟁하고 협력할 건 하는 프로배구 구단들 멋있다.,1
촛불 정성에 천지신명도 감동할 것입니다,1
같은 여자로써 너무 멋지십니다.,1
새벽마다 도시락을 싸면서 딸에 대한 지극한 맘이 주위를 감동시켰네요,1
이가혁기자 상줘야겠네,1
god 효신ㅠㅠㅠㅠㅠㅠㅠㅠ,1
니들이 욕해도 좋다 ㅋ젝키가돌아왔다는 증거니까 ㅋㅋㅋㅋ젝키짱,1
용기가 대단하십니다~엄지척~!!,1
저렇게 고생하시는데ㅠ,1
나에겐 불멸의 이순신 역사 드라마가 최고였다,1
 형은 롤스로이조 고스트 타고다니는대 24시간 길이뚤려잇다,1
 후반막판에 나바스가 너무 잘차서 못막은 슛이였고 그전까지 대등한경기 했어.,1
 추운 날.. 뭉클합니다. ^^,1
 남을 배려하는 마음이 둘의 결혼식을 더 빛내준 것 같네요.,1
 하지만 쿠바는 미국의 영토로 남기보다 독립을 택했다.,1
 가을야구를 해서가 아니라 그 노력과 정직함에 박수와 응원을 보냅니다 사랑해요♡,1
 성숙한 민주주의를 이뤄가는 국민이 자랑스럽다!!!!,1
이청아 넘흐 이뻐요,1
양쪽 정부가 해결 못할 일을 젊은이들이 해 내내요.,1
클래스는 영원하다 . .,1
2002년 월드컵때 보다 2배 넘게 모였다,1
하.. 이쁘다.,1
"사실 특별출연 이었지만, 영화가 끝난후 가장 기억에 남는 배우였음.",1
현희씨 응원합니다 밝은 모습과 글솜씨에 감탄했어요,1
 용의자 인권은 니가 탄압하던 민주투사들이 이뤄냈다.,1
남미 지역에 코리아 이름을 널리 알리셨군 ~~~,1
류준열 대박.,1
ㅡ오바마 여전히 멋있다 쫌팽이 시 씨아저씨,1
두 팀 모두 클래스가 느껴지더라.,1
연기 완전 잘해ㅠㅠ!!,1
 항상 감사하고 있어요.,1
덕배 is 아주 쩔어,1
괜히 오랜기간 국민 MC라 불리는게 아니다..,1
샘 미안하고 고맙습니다.,1
재진 기여어ㅠㅠㅠㅠㅠㅠㅠ,1
진심 완벽 왕여였어요,1
ㅣ멋지다 유느닌님ㅎㅎㅎㅎㅎ,1
와......포그바 진짜 여러모로 효자다......,1
 특검 화이팅,1
개코씨 정말 감동했어요,1
 니들이랑 비교도 안되는 훌륭한 학생들이다,1
교수들 비리 파헤치고 시위도 한 이대생들 대단하다,1
역도요정 김복주 진짜 내 인생 드라마......,1
정말 세상에 이렇게 예쁜 여자가 키도크고..박정아랑 느낌 비슷한데 더 예쁘다,1
 감탄밖에 안나온다,1
 우리나라의 힘입니다.,1
믿고 기다리고있었지만 떠난다는 생각은 1%로도 안했다는말에 더더욱 감동입니다...,1
 수비도 잘하지만 공격 재능이 뛰어난 지단 닮은 선수다.,1
 그래도 엘지 올해 잘했고 내년에도 기대된다.,1
 인간적인 냄새를 맞게 해 주신 두부부께 제가 배울점이 정말 많아 너무 좋았네요.,1
11년전 무적첼시의 중원..람파드 에시앙 마케렐레 ...,1
영국은 이래서 종경 하고 싶다.,1
남주 여주 넘 매력 넘치니 대박 터질일만 남았네,1
 진짜 멋지다,1
모두축하해용,1
" 그경기 MOM이었고, 그런 대단한 선수다.",1
 영향력으로 칠거 같으면 괴델의 불완정성 정리 그 이상의 엄청난 수학적 성취인데 ㄷㄷ,1
 간바레 화이팅!,1
사진에서 빛이나네??,1
감격이에요 ㅠㅠㅠㅠ,1
그동안 동한이를 아끼고 사랑해주신 여러분들께 진심으로 대단히 감사드립니다.,1
댓글달아주셔서 고맙습니다.,1
감격 했음요,1
" (읍출신)서울이 진짜 반짝반짝 빛나고, 멋있더라고요",1
구닌인상태에서 알게되서 썸되고 휴가나와서 처음만나서 사귄거예여ㅎ,1
경사났네,1
내아이와의 소중한추억을 남길소중하고 뜻깊은 시간이 될수있습니다^^,1
 어제 힘주신 분들 너무 감사드립니다!!!!!!!!!!,1
 속상한일도 많고 포기하고싶을때도 많았지만 이젠울아들이 웃게해줘요길가면 이른둥이라고 ㅠㅠ,1
